"gender","genderLooking","age","name","counts_details","counts_pictures","counts_profileVisits","counts_kisses","counts_fans","counts_g","flirtInterests_chat","flirtInterests_friends","flirtInterests_date","country","city","location","distance","isFlirtstar","isHighlighted","isInfluencer","isMobile","isNew","isOnline","isVip","lang_count","lang_fr","lang_en","lang_de","lang_it","lang_es","lang_pt","verified","shareProfileEnabled","lastOnlineDate","lastOnlineTime","birthd","crypt","freetext","whazzup","userId","pictureId","isSystemProfile","country_full","country_pop"
FALSE,"M",22,"So Sow",0.92,6,4499,195,0,0,TRUE,FALSE,FALSE,"FR","Brignais","Brignais",173,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 18:02:10,1428343330,0,NA,NA,"Du serieux","5496ab97190ba06f648b4c34","551d3cff190ba026498b4b19",NA,"France",68170230
FALSE,"M",20,"Cristelle",0,3,984,34,0,0,TRUE,TRUE,FALSE,"CH","Romont","Châtel-Saint-Denis",20.1,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-26 14:50:42,1430059842,0,NA,NA,NA,"5496b845ca6da1a01f8b4ec0","5496b9eaca6da112288b4961",NA,"Switzerland",8849850
FALSE,"M",19,"alba",0,1,5558,175,0,0,TRUE,TRUE,TRUE,"ET","New York","Lutry",3.4,0,0,0,1,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-26 18:13:15,1430071995,0,NA,NA,"Ask for insta","5496fb56180ba08a778b461c","553294dfc66da11f768b4bba",NA,"Ethiopia",126527060
FALSE,"M",23,"Natali",0.77,2,2650,22,0,0,FALSE,FALSE,FALSE,"DE","Tübingen","Freiburg im Breisgau",188,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 10:35:14,1430044514,0,NA,NA,NA,"549722a8cd6da165558b45a8","553c190de66da1ae588b45bc",NA,"Germany",84482270
FALSE,"M",21,"Makaveli",0,3,102,2,0,0,FALSE,TRUE,FALSE,"FR","Belval","Belval",212,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:55:07,1428332107,0,NA,NA,NA,"54973fa9c96da1e52f8b4720","54973faec86da182628b4b4f",NA,"France",68170230
FALSE,"M",23,"Crystal 💎",0.58,5,6224,179,0,0,TRUE,TRUE,FALSE,"DE","Hamburg","Bad Vilbel",438,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-06 16:12:22,1428336742,0,NA,NA,"Faith ⛪️ Hope 💉 Love ♥️","54988c4b1a0ba0ce558b472d","551b3f9e190ba0ac028b4c22",NA,"Germany",84482270
FALSE,"F",25,"Leyla",0.58,3,10200,389,1,0,TRUE,TRUE,TRUE,"DE","Salach","Salach",336,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-27 19:41:42,1430163702,0,NA,NA,"Live your Life<3","5498945f1c0ba02b068b4ad8","5524e5c5cc6da1a9048b4597",NA,"Germany",84482270
FALSE,"M",20,"Jackster",0.92,10,4930,80,0,0,TRUE,TRUE,FALSE,"DE","Rheinfelden (Baden)","Rheinfelden (Baden)",145,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-26 04:08:35,1430021315,0,NA,NA,"-""wohin des weges schöne frau?"" -""pumpen, digga, pumpen!"" *in love with the gym now<3*","54998ab31a0ba02c088b4d9c","55325a16160ba013728b4e41",NA,"Germany",84482270
FALSE,"M",23,"Ilham",0.81,7,1062,47,0,0,TRUE,TRUE,TRUE,"FR","Le Pontet","Colmar",181,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 01:09:38,1428282578,0,NA,NA,"saluttt","5499db1a160ba0731e8b4835","550c8a45c96da1af618b4b63",NA,"France",68170230
FALSE,"M",19,"Jessica",0.96,11,5520,413,2,0,TRUE,FALSE,FALSE,"CH","Yverdon-les-Bains","Yverdon-les-Bains",29.3,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-07 10:11:52,1428401512,0,NA,NA,"Mr Mars & Mrs Venus 👑💍💕","549ae605c56da1e7778b4bf5","5520394c066ea1eb578b49c1",NA,"Switzerland",8849850
FALSE,"M",21,"Sandra",0.38,2,1494,37,0,0,TRUE,TRUE,FALSE,"DE","Pfungstadt","Pfungstadt",393,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:59:48,1428332388,0,NA,NA,"ich hätte dich auch lieber im Supermarkt kennengelernt :)","549af723076ea183698b4a3a","551eba4d190ba0f4618b5041",NA,"Germany",84482270
FALSE,"M",19,"Niicole",1,16,4979,181,0,0,TRUE,TRUE,TRUE,"CH",NA,"Lausanne",1.4,0,0,0,1,0,0,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,2015-04-26 04:21:44,1430022104,0,NA,NA,"Hasta en mi peores días conocerán mis mejores sonrisas.💖","549bdf51150ba0b0028b4906","5517375d0a6ea15f6f8b47f3",NA,"Switzerland",8849850
FALSE,"M",20,"Sara 🎀",0,3,5981,586,0,0,TRUE,FALSE,FALSE,"CH","Vernier","Châtelaine",52.9,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-07 11:21:25,1428405685,0,NA,NA,NA,"549c1b6b180ba0dd328b4a7f","549c1ba7190ba0c36e8b4fe3",NA,"Switzerland",8849850
FALSE,"M",19,"Caarmen",0.92,4,7232,191,0,0,FALSE,TRUE,FALSE,"CH","Schupfart","Schupfart",149,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-30 05:53:43,1430373223,0,NA,NA,"viva italia :*","549c2b01c76da1eb6a8b4885","54ec661b190ba03a348b4575",NA,"Switzerland",8849850
FALSE,"M",26,"Ca Ro",0,2,1256,15,0,0,TRUE,FALSE,FALSE,"DE",NA,"Filderstadt",307,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:00:57,1428336057,0,NA,NA,"✨✨✨✨✨✨✨🌟✨🌟🌟🌟🌟✨🌟✨🌟✨✨✨⭐️⭐️⭐️","549c2fa6076ea1348d8b4e2a","551ca6940a6ea12b798b4b7b",NA,"Germany",84482270
FALSE,"M",26,"fanny",0.54,12,4348,465,2,0,TRUE,TRUE,TRUE,"FR","Montrond","Serres",245,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:03:27,1428336207,0,NA,NA,"Célibataire , femme active et maman ^^","549c48af190ba07c668b4950","54dd0d0bc96da19f498b483e",NA,"France",68170230
FALSE,"M",22,"Chaoskücken",0.38,2,1613,23,0,0,FALSE,TRUE,FALSE,"DE","Stuttgart","Ludwigsburg",325,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:25:52,1428330352,0,NA,NA,"looking for new, crazy people ;)","549c55e7c56da1f0088b470d","550098d30b6ea135578b4dc6",NA,"Germany",84482270
FALSE,"M",19,"Neptune",0.73,8,4524,270,0,0,TRUE,TRUE,TRUE,"FR","Besançon","Besançon",92.7,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 12:19:12,1428322752,0,NA,NA,"Recherche désespérément personnes sachant écrire correctement. :) (car slt sava non merci)","549c6024086ea12c4a8b4f37","5500944c170ba0d6178b4aee",NA,"France",68170230
FALSE,"M",21,"Jasmin",0.62,2,1464,26,1,0,TRUE,TRUE,FALSE,"CH","Othmarsingen","Othmarsingen",154,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-06 07:53:03,1428306783,0,NA,NA,"Für die Welt bist du irgendjemand aber für irgendjemand bist du die Welt!","549c665eea6da17d778b49d1","549c8443140ba0ea3c8b4994",NA,"Switzerland",8849850
FALSE,"M",21,"Zelini",0.4,5,1552,21,0,0,TRUE,TRUE,TRUE,"DE","Eimeldingen","Eimeldingen",143,0,0,0,1,0,0,0,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-26 03:52:51,1430020371,0,NA,NA,"Never forget to smile :)","549c67d9c56da1a82e8b4c21","54a3434a076ea1283e8b4694",NA,"Germany",84482270
FALSE,"M",21,"leila",0.77,3,1873,195,0,0,TRUE,TRUE,TRUE,"CH","Vevey","Vevey",17,0,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-26 14:47:49,1430059669,0,NA,NA,NA,"549d57da170ba0937d8b468a","5517eaef1b0ba000588b4968",NA,"Switzerland",8849850
FALSE,"none",21,"Lylia",0.62,6,2301,36,0,0,FALSE,TRUE,FALSE,"FR","Chalon-sur-Saône","Chalon-sur-Saône",138,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-08 14:18:41,1428502721,0,NA,NA,NA,"549d71b7ca6da125108b4cc8","551c88d4c76da120078b4da9",NA,"France",68170230
FALSE,"M",23,"Dina",0.04,1,3329,156,0,0,FALSE,TRUE,FALSE,"CH","Luzern","Hunzenschwil",148,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:03:19,1428336199,0,NA,NA,NA,"549d8c22c76da1126b8b45be","55009c34086ea140858b46cb",NA,"Switzerland",8849850
FALSE,"M",23,"Svenjaa_",0.88,10,4779,58,0,0,TRUE,TRUE,FALSE,"DE","Schönwald im Schwarzwald","Schönwald im Schwarzwald",212,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 09:37:25,1430041045,0,NA,NA,"Schreib etwas Nettes über dich...","549d8db9c96da1240c8b483e","55394b45076ea1256c8b4655",NA,"Germany",84482270
FALSE,"M",21,"tanii",0.15,1,1343,28,0,0,TRUE,TRUE,TRUE,"CH","Bern","Bern",77,0,0,0,1,0,1,0,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-08 15:19:24,1428506364,0,NA,NA,"😜👍","549dbd1c1c0ba0eb838b497d","549dc0e0c86da1c25e8b4753",NA,"Switzerland",8849850
FALSE,"M",23,"Da Na",0.9,4,4803,169,0,0,FALSE,TRUE,FALSE,"DE","Bruchmühlen","Köln",492,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 18:52:58,1430074378,0,NA,NA,":)","549de93ac76da1b83e8b456c","549de941150ba0a1038b4587",NA,"Germany",84482270
FALSE,"M",24,"Kristina",0.73,2,6316,111,0,0,TRUE,TRUE,TRUE,"DE",NA,"Wöllstadt",447,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:10:39,1428336639,0,NA,NA,NA,"549e09a3066ea16e288b4b0f","549e0f7b190ba0cb5f8b4c82",NA,"Germany",84482270
FALSE,"M",20,"Graziella",0.8,3,5089,134,0,0,TRUE,TRUE,TRUE,"DE","Freiburg im Breisgau","Freiburg im Breisgau",182,0,0,0,1,0,1,0,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,2015-04-26 11:41:36,1430048496,0,NA,NA,"❤️☺️","549e8571e86da1bc428b4c03","54fd4e3d140ba074038b4ce3",NA,"Germany",84482270
FALSE,"M",22,"Ganache",0.85,4,502,11,2,0,TRUE,TRUE,FALSE,"FR","Vercel-Villedieu-le-Camp","Avoudrey",69.1,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-19 23:59:22,1429487962,0,NA,"Je ne mords pas, enfin je vais essayer :D","Meeeeeuuuuhhhh 🐮","549ec408e86da1e3458b4e67","552d658a0a6ea1e83a8b4605",NA,"France",68170230
FALSE,"M",19,"Tiphanie",0.92,6,2362,133,0,0,TRUE,TRUE,FALSE,"FR","Lyon","Dardilly",164,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2015-04-06 12:33:07,1428323587,0,NA,NA,"salut ! 😊","549edc87180ba0713e8b4a5f","5505641cc96da16b5c8b4b63",NA,"France",68170230
FALSE,"M",20,"...",0.85,4,8463,479,0,0,TRUE,TRUE,TRUE,"CH","Zürich","Basel",135,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-11 14:49:31,1428763771,0,NA,NA,"- 😙","549f41731c0ba07a228b458f","54ebb177066ea14d748b4834",NA,"Switzerland",8849850
FALSE,"M",19,"Jessica🎀",0.58,12,10102,689,7,0,FALSE,FALSE,TRUE,"CH","Villnachern","Schinznach-Bad",156,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 16:51:49,1430067109,0,NA,NA,"Dare to dream💭","549f60f7c86da1f42a8b4baa","5526d09b0b6ea118378b4855",NA,"Switzerland",8849850
FALSE,"M",21,"Marlitaa",0.69,3,977,9,0,0,TRUE,TRUE,TRUE,"FR","Villeurbanne","Villeurbanne",160,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-05 00:20:32,1428193232,0,NA,NA,NA,"549f7d29ea6da1dc9d8b4bd4","549f7d2fe86da1fe278b4b33",NA,"France",68170230
FALSE,"M",22,"Tiffany",0.5,9,4267,127,5,0,FALSE,FALSE,FALSE,"CH","Zürich","Wallisellen",178,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 18:42:33,1430073753,0,NA,NA,"*-*","549fffd3e76da118798b46bc","54a00076096ea1a74f8b45a9",NA,"Switzerland",8849850
FALSE,"M",22,"_mR1_",0.5,5,2738,76,0,0,FALSE,TRUE,FALSE,"CH","Zürich","Zürich",173,0,0,0,1,0,1,0,3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,1,2015-04-08 15:28:24,1428506904,0,NA,NA,"🎀🎀","54a010301c0ba0ad7f8b4f3e","55213ddf086ea1f54a8b476d",NA,"Switzerland",8849850
FALSE,"M",25,"Seeländerli",0.88,9,2341,43,0,0,FALSE,TRUE,FALSE,"CH","Olten","Rothrist",128,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2015-04-05 18:30:16,1428258616,0,NA,NA,"^^","54a0378b170ba018768b46b3","55049678150ba09f2a8b4b02",NA,"Switzerland",8849850
FALSE,"M",21,"locaaaa",0.96,14,3809,145,2,0,FALSE,TRUE,FALSE,"CH","Basel","Allschwil",135,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-07 14:14:28,1428416068,0,NA,NA,"bin keine lady für ei nacht","54a056dcc86da1f6648b478d","5502fda21b0ba0d61d8b45d5",NA,"Switzerland",8849850
FALSE,"M",20,"Linda",0,3,567,5,0,0,FALSE,TRUE,FALSE,"CH","Bellinzona","Muralto",171,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2015-04-03 20:14:02,1428092042,0,NA,NA,NA,"54a05d6fc86da169788b47c8","551d81361a0ba0f94b8b4a18",NA,"Switzerland",8849850
FALSE,"M",23,"Sarah",0.69,5,2591,73,0,0,TRUE,TRUE,FALSE,"DE","Mutterstadt","Limburgerhof",348,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:54:58,1428332098,0,NA,NA,"Erzähle niemandem deine Pläne, zeige ihnen die Ergebnisse! ✌️","54a08bef076ea14a5e8b457f","54e329440a6ea118988b45b4",NA,"Germany",84482270
FALSE,"M",20,"Estelle",0.85,4,2991,115,1,0,TRUE,TRUE,FALSE,"FR","Mulhouse","Mulhouse",149,0,0,0,1,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-08 15:20:42,1428506442,0,NA,NA,"Instagram : stellax68 👌👌","54a14e64150ba0b6238b46b6","551d6958ca6da17b098b4f71",NA,"France",68170230
FALSE,"none",22,"✌✌✌",0,1,6416,160,0,0,TRUE,FALSE,FALSE,"CH","Zürich","Zürich",0,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,2015-04-27 19:21:09,1430162469,0,NA,NA,"✴✴✴","54a17080140ba0566c8b508d","5530d63d1c0ba080318b47ce",NA,"Switzerland",8849850
FALSE,"M",21,"Inès",0.69,8,5107,352,0,0,FALSE,TRUE,FALSE,"CH","Fontaines","Fontaines (NE)",60.9,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-07 16:10:16,1428423016,0,NA,NA,NA,"54a173f21c0ba0873f8b4fa6","55171802170ba0557e8b4a5b",NA,"Switzerland",8849850
FALSE,"M",22,"😜😊😋😝",0.77,1,1534,38,0,0,TRUE,TRUE,TRUE,"DE",NA,"Stuttgart",320,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,2015-04-06 16:09:45,1428336585,0,NA,NA,"Unterwegs in geheimer Mission! 😜❤🌷","54a187df1c0ba096628b5030","551083f8c46da1503a8b4680",NA,"Germany",84482270
FALSE,"M",20,"GinGin",0.81,5,8155,160,1,0,FALSE,TRUE,FALSE,"DE","Lörrach","Lörrach",144,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-06 13:08:17,1428325697,0,NA,NA,"...","54a1cec9140ba0922d8b45aa","54ecfb6de96da1d3098b4a67",NA,"Germany",84482270
FALSE,"M",20,"Stasy🌹",0.27,8,4431,205,0,0,FALSE,TRUE,FALSE,"AT","St. Gallen","Goldach",240,0,0,0,1,0,1,0,5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,2015-04-06 14:32:26,1428330746,0,NA,NA,"If anyone can have it, I don't want it ☝","54a271cec56da178048b4905","54a272bfca6da154408b48dd",NA,"Austria",9132380
FALSE,"none",24,"jane.d",0.73,5,10368,353,1,0,TRUE,TRUE,TRUE,"DE","Heidelberg","Heidelberg",354,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-27 19:21:57,1430162517,0,NA,NA,"Time turns kitten into cats","54a2bcc1076ea1ed2b8b4bd9","54a2bfeac96da136248b48ae",NA,"Germany",84482270
FALSE,"M",24,"Sina",0.27,1,4610,121,0,0,TRUE,FALSE,FALSE,"CH","Bern","Bern",77,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-07 11:04:50,1428404690,0,NA,NA,NA,"54a2f01b160ba0872a8b456e","54a2f0231c0ba0d4448b4580",NA,"Switzerland",8849850
FALSE,"M",21,"iRiina",0.81,6,4821,138,0,0,FALSE,TRUE,TRUE,"CH","Burgdorf","Wynigen",102,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-04 21:36:49,1428183409,0,NA,NA,"♡Schreib etwas Nettes 💖über dich…","54a30c63e96da1837e8b4c3b","551fb3470a6ea1be6c8b49c2",NA,"Switzerland",8849850
FALSE,"M",23,"Sandrazajac",0.69,3,2123,71,0,0,TRUE,FALSE,FALSE,"DE","Frankfurt am Main","Maintal",434,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 16:11:33,1428336693,0,NA,NA,NA,"54a32442e96da140468b4880","54a5e7c0c86da146568b4798",NA,"Germany",84482270
FALSE,"none",22,"laly",0.88,4,1682,55,0,0,TRUE,TRUE,TRUE,"FR","Cluses","Cluses",51.6,0,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-03-23 23:20:06,1427152806,0,NA,NA,"pleine  de vie","54a3255dca6da1f1658b4a4a","5501d86f190ba000308b47da",NA,"France",68170230
FALSE,"M",19,"Oksy",0.73,3,63,1,0,0,FALSE,TRUE,TRUE,"DE","Freiburg im Breisgau","Freiburg im Breisgau",185,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-08 15:03:43,1428505423,0,NA,NA,NA,"54a32883076ea1eb608b4a54","552124e4c76da1e95d8b4f85",NA,"Germany",84482270
FALSE,"none",21,"gaelle",0.62,12,1846,33,1,0,TRUE,TRUE,TRUE,"FR","Grenoble","Vaulnaveys-le-Haut",169,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-25 23:00:16,1430002816,0,NA,NA,"Besoin de vous remettre en forme ( perdre de Poids, prise de masse) contacter moi .","54a405fac86da158138b4a1b","552804100a6ea1a05b8b4fd1",NA,"France",68170230
FALSE,"M",19,"Liina",0.65,4,3764,76,2,0,FALSE,FALSE,TRUE,"CH","Luzern","Lenzburg",151,0,0,0,1,0,0,0,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,2015-04-26 07:23:28,1430033008,0,NA,NA,"ⓗⓐⓡⓓⓢⓣⓨⓛⓔ will never die !!♬♪♩☆♡ I'm a 100% a shufflerin 🚶🎶🎧👅😍","54a428becb6da1cb588b4cff","552129111b0ba080498b4fa2",NA,"Switzerland",8849850
FALSE,"M",22,"Elena",0.88,1,1098,33,3,0,FALSE,FALSE,FALSE,"CH","Landquart","Wangs",220,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:57:06,1428332226,0,NA,NA,"Just do it 😊","54a4517bcc6da1b94a8b45d5","54f345afcc6da10c218b4584",NA,"Switzerland",8849850
FALSE,"M",21,"Caroline",0.73,3,4256,146,0,0,FALSE,TRUE,FALSE,"CH","Zürich","Zürich",173,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:57:04,1428332224,0,NA,NA,"Me, Myself and I","54a45ad6c76da1d87a8b4ffa","54f1be29c56da155258b4728",NA,"Switzerland",8849850
FALSE,"none",21,"Nadine",0.77,3,3520,80,1,0,TRUE,TRUE,TRUE,"CH","Adligenswil","Adligenswil",145,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-08 13:00:10,1428498010,0,NA,NA,"Anschreiben erlaubt! 😊","54a498d0160ba05b558b4fb1","54c90b18cb6da15c5a8b466b",NA,"Switzerland",8849850
FALSE,"M",24,"mary",0.73,8,2674,72,0,0,TRUE,TRUE,TRUE,"DE","Tauberbischofsheim","Tauberbischofsheim",412,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:57:56,1428332276,0,NA,NA,NA,"54a4ad1ec86da182388b49d4","54ebade1086ea1af588b4e40",NA,"Germany",84482270
FALSE,"M",24,"Stefanie",0.88,16,8354,179,3,0,FALSE,FALSE,TRUE,"CH","Winterthur","Luzern",139,0,0,0,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-08 14:41:58,1428504118,0,NA,NA,"Ich bin nicht auf der Suche nach ""Spass"". Suchst du nur das Eine - einfach weiter suchen.","54a58b79150ba0252b8b4572","54fe940ee96da1691f8b4d92",NA,"Switzerland",8849850
FALSE,"M",20,"locaa",1,1,10262,304,2,0,TRUE,TRUE,TRUE,"CH","Thun","Biel",82.8,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 11:46:37,1430048797,0,NA,NA,"Blup","54a58bbac46da1934c8b4817","55322972cb6da132568b5138",NA,"Switzerland",8849850
FALSE,"M",20,"Mell",0.85,1,3057,74,1,0,TRUE,TRUE,FALSE,"CH","Zürich","Zürich",173,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-01 13:58:50,1427896730,0,NA,NA,"suchti 🙈😁❤️","54a58c76e86da1b6718b4857","5518faec140ba0c51d8b4584",NA,"Switzerland",8849850
FALSE,"M",19,"Jessy",1,11,4558,77,1,0,FALSE,TRUE,TRUE,"CH","Winterthur","Bärschwil",116,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-25 20:58:19,1429995499,0,NA,NA,"Fb: Luna Kathleen","54a594351b0ba0aa658b45db","54a818d4c76da1a1438b4910",NA,"Switzerland",8849850
FALSE,"M",22,"Melii",0.73,8,2647,69,0,0,FALSE,FALSE,TRUE,"CH","Wohlen","Wohlen",156,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-26 09:21:33,1430040093,0,NA,NA,NA,"54a5c75e160ba0d5218b488b","550ae15e170ba065108b45dd",NA,"Switzerland",8849850
FALSE,"none",25,"Melanie",0.96,8,6402,222,4,0,FALSE,TRUE,FALSE,"CH","Chur","Oftringen",130,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-25 20:05:41,1429992341,0,NA,NA,"hello :)","54a698e9e86da1ec458b47e9","54d35a21ea6da1e8828b4f93",NA,"Switzerland",8849850
FALSE,"M",20,"Victoria",0.77,3,3658,170,0,0,FALSE,TRUE,FALSE,"CH","La Chaux-de-Fonds","La Chaux-de-Fonds",66.9,0,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2015-04-06 17:50:53,1428342653,0,NA,NA,NA,"54a6d4981c0ba042688b4ec9","55126349160ba018378b4f40",NA,"Switzerland",8849850
FALSE,"M",19,"Carina",0.96,5,3238,80,0,0,TRUE,TRUE,TRUE,"DE","Ettenheim","Ettenheim",213,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,2015-04-18 12:38:51,1429360731,0,NA,NA,"towanda! 👊 / keine ons' oder irgendwas der gleichen / ich schreibe niemanden an ;)","54a6d5fb1a0ba0a2398b476c","5522fa71c46da192448b472c",NA,"Germany",84482270
FALSE,"M",24,"trulla",0.35,2,1834,29,0,0,FALSE,FALSE,FALSE,"DE","Wiesbaden","Brensbach",396,0,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,2015-04-06 14:59:48,1428332388,0,NA,NA,NA,"54a6d76c086ea1686d8b4ac0","550edcfec46da1fc378b47c6",NA,"Germany",84482270
FALSE,"none",20,"Fabienne",0.5,7,8655,148,1,0,TRUE,TRUE,TRUE,"CH",NA,"Bâle",135,0,0,0,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1,2015-04-26 16:16:36,1430064996,0,NA,NA,"ich beisse, schreib mir nicht ! 😅","54a6fb21160ba01c478b4df8","54f429711c0ba026638b4e98",NA,"Switzerland",8849850
